,Unnamed: 0,movieId,name,rating,userId
11500,51836,3911.0,w5,4.0,335.0
11501,51837,1.0,w5,4.0,336.0
11502,51838,6.0,w5,4.0,336.0
11503,51839,47.0,w5,4.5,336.0
11504,51840,50.0,w5,5.0,336.0
11505,51841,70.0,w5,4.0,336.0
11506,51842,110.0,w5,4.0,336.0
11507,51843,150.0,w5,4.0,336.0
11508,51844,163.0,w5,5.0,336.0
11509,51845,168.0,w5,4.0,336.0
11510,51846,186.0,w5,4.0,336.0
11511,51847,293.0,w5,5.0,336.0
11512,51848,296.0,w5,5.0,336.0
11513,51849,318.0,w5,5.0,336.0
11514,51850,356.0,w5,4.5,336.0
11515,51851,509.0,w5,5.0,336.0
11516,51852,527.0,w5,4.0,336.0
11517,51853,552.0,w5,3.0,336.0
11518,51854,589.0,w5,5.0,336.0
11519,51855,593.0,w5,5.0,336.0
11520,51856,628.0,w5,4.5,336.0
11521,51857,858.0,w5,4.0,336.0
11522,51858,1246.0,w5,4.5,336.0
11523,51859,1267.0,w5,3.5,336.0
11524,51860,1380.0,w5,2.5,336.0
11525,51861,1625.0,w5,3.5,336.0
11526,51862,1704.0,w5,4.0,336.0
11527,51863,1722.0,w5,4.5,336.0
11528,51864,1784.0,w5,5.0,336.0
11529,51865,2001.0,w5,3.5,336.0
11530,51866,2028.0,w5,4.0,336.0
11531,51867,2268.0,w5,4.0,336.0
11532,51868,2324.0,w5,5.0,336.0
11533,51869,2329.0,w5,4.5,336.0
11534,51870,2353.0,w5,3.5,336.0
11535,51871,2360.0,w5,5.0,336.0
11536,51872,2502.0,w5,5.0,336.0
11537,51873,2571.0,w5,5.0,336.0
11538,51874,2699.0,w5,3.5,336.0
11539,51875,2762.0,w5,4.5,336.0
11540,51876,2858.0,w5,5.0,336.0
11541,51877,2959.0,w5,4.5,336.0
11542,51878,3114.0,w5,4.0,336.0
11543,51879,3147.0,w5,4.5,336.0
11544,51880,3174.0,w5,5.0,336.0
11545,51881,3623.0,w5,4.5,336.0
11546,51882,3948.0,w5,5.0,336.0
11547,51883,4886.0,w5,5.0,336.0
11548,51884,4973.0,w5,5.0,336.0
11549,51885,5445.0,w5,5.0,336.0
11550,51886,7153.0,w5,4.5,336.0
11551,51887,32587.0,w5,4.0,336.0
11552,51888,33660.0,w5,4.5,336.0
11553,51889,34162.0,w5,4.0,336.0
11554,51890,36529.0,w5,4.0,336.0
11555,51891,37729.0,w5,2.5,336.0
11556,51892,38798.0,w5,3.5,336.0
11557,51893,1.0,w5,4.0,337.0
11558,51894,3.0,w5,4.0,337.0
11559,51895,5.0,w5,4.0,337.0
11560,51896,6.0,w5,5.0,337.0
11561,51897,7.0,w5,3.0,337.0
11562,51898,9.0,w5,5.0,337.0
11563,51899,12.0,w5,3.0,337.0
11564,51900,14.0,w5,3.0,337.0
11565,51901,16.0,w5,4.0,337.0
11566,51902,17.0,w5,4.0,337.0
11567,51903,24.0,w5,5.0,337.0
11568,51904,25.0,w5,4.0,337.0
11569,51905,27.0,w5,5.0,337.0
11570,51906,31.0,w5,5.0,337.0
11571,51907,32.0,w5,4.0,337.0
11572,51908,36.0,w5,4.0,337.0
11573,51909,41.0,w5,3.0,337.0
11574,51910,47.0,w5,5.0,337.0
11575,51911,50.0,w5,3.0,337.0
11576,51912,62.0,w5,3.0,337.0
11577,51913,65.0,w5,3.0,337.0
11578,51914,66.0,w5,4.0,337.0
11579,51915,74.0,w5,5.0,337.0
11580,51916,76.0,w5,5.0,337.0
11581,51917,79.0,w5,4.0,337.0
11582,51918,95.0,w5,5.0,337.0
11583,51919,100.0,w5,3.0,337.0
11584,51920,104.0,w5,5.0,337.0
11585,51921,107.0,w5,3.0,337.0
11586,51922,110.0,w5,5.0,337.0
11587,51923,112.0,w5,3.0,337.0
11588,51924,135.0,w5,4.0,337.0
11589,51925,141.0,w5,3.0,337.0
11590,51926,145.0,w5,4.0,337.0
11591,51927,168.0,w5,4.0,337.0
11592,51928,191.0,w5,5.0,337.0
11593,51929,193.0,w5,4.0,337.0
11594,51930,260.0,w5,5.0,337.0
11595,51931,266.0,w5,5.0,337.0
11596,51932,277.0,w5,4.0,337.0
11597,51933,280.0,w5,4.0,337.0
11598,51934,318.0,w5,5.0,337.0
11599,51935,350.0,w5,5.0,337.0
11600,51936,358.0,w5,3.0,337.0
11601,51937,376.0,w5,4.0,337.0
11602,51938,454.0,w5,5.0,337.0
11603,51939,494.0,w5,5.0,337.0
11604,51940,553.0,w5,3.0,337.0
11605,51941,555.0,w5,5.0,337.0
11606,51942,628.0,w5,5.0,337.0
11607,51943,637.0,w5,4.0,337.0
11608,51944,648.0,w5,5.0,337.0
11609,51945,653.0,w5,4.0,337.0
11610,51946,667.0,w5,5.0,337.0
11611,51947,707.0,w5,3.0,337.0
11612,51948,708.0,w5,5.0,337.0
11613,51949,711.0,w5,4.0,337.0
11614,51950,719.0,w5,3.0,337.0
11615,51951,724.0,w5,5.0,337.0
11616,51952,733.0,w5,5.0,337.0
11617,51953,736.0,w5,5.0,337.0
11618,51954,737.0,w5,5.0,337.0
11619,51955,743.0,w5,3.0,337.0
11620,51956,762.0,w5,5.0,337.0
11621,51957,778.0,w5,4.0,337.0
11622,51958,780.0,w5,5.0,337.0
11623,51959,784.0,w5,3.0,337.0
11624,51960,786.0,w5,5.0,337.0
11625,51961,788.0,w5,4.0,337.0
11626,51962,802.0,w5,5.0,337.0
11627,51963,805.0,w5,4.0,337.0
11628,51964,832.0,w5,4.0,337.0
11629,51965,852.0,w5,4.0,337.0
11630,51966,1073.0,w5,5.0,337.0
11631,51967,1210.0,w5,5.0,337.0
11632,51968,1356.0,w5,3.0,337.0
11633,51969,1393.0,w5,5.0,337.0
11634,51970,50.0,w5,4.5,338.0
11635,51971,296.0,w5,4.5,338.0
11636,51972,318.0,w5,5.0,338.0
11637,51973,527.0,w5,5.0,338.0
11638,51974,593.0,w5,4.0,338.0
11639,51975,858.0,w5,4.5,338.0
11640,51976,1203.0,w5,5.0,338.0
11641,51977,1221.0,w5,5.0,338.0
11642,51978,2959.0,w5,4.5,338.0
11643,51979,5349.0,w5,3.0,338.0
11644,51980,5445.0,w5,2.0,338.0
11645,51981,5952.0,w5,3.0,338.0
11646,51982,6874.0,w5,4.5,338.0
11647,51983,7153.0,w5,2.5,338.0
11648,51984,8784.0,w5,4.0,338.0
11649,51985,27773.0,w5,4.0,338.0
11650,51986,30749.0,w5,3.5,338.0
11651,51987,30793.0,w5,2.5,338.0
11652,51988,34405.0,w5,3.5,338.0
11653,51989,122912.0,w5,1.5,338.0
11654,51990,122916.0,w5,1.0,338.0
11655,51991,170705.0,w5,2.5,338.0
11656,51992,174053.0,w5,5.0,338.0
11657,51993,175569.0,w5,1.5,338.0
11658,51994,176371.0,w5,1.0,338.0
11659,51995,177593.0,w5,5.0,338.0
11660,51996,177765.0,w5,2.5,338.0
11661,51997,183897.0,w5,1.5,338.0
11662,51998,185029.0,w5,1.0,338.0
11663,51999,187541.0,w5,1.0,338.0
11664,52000,187593.0,w5,1.0,338.0
11665,52001,189043.0,w5,2.5,338.0
11666,52002,189111.0,w5,3.0,338.0
11667,52003,190207.0,w5,1.5,338.0
11668,52004,190209.0,w5,4.0,338.0
11669,52005,190213.0,w5,1.0,338.0
11670,52006,190215.0,w5,1.5,338.0
11671,52007,190219.0,w5,1.0,338.0
11672,52008,190221.0,w5,1.0,338.0
11673,52009,1.0,w5,4.0,339.0
11674,52010,6.0,w5,4.0,339.0
11675,52011,16.0,w5,4.5,339.0
11676,52012,32.0,w5,3.0,339.0
11677,52013,47.0,w5,4.5,339.0
11678,52014,111.0,w5,4.0,339.0
11679,52015,150.0,w5,4.0,339.0
11680,52016,296.0,w5,2.5,339.0
11681,52017,307.0,w5,3.5,339.0
11682,52018,308.0,w5,4.0,339.0
11683,52019,318.0,w5,4.0,339.0
11684,52020,319.0,w5,5.0,339.0
11685,52021,356.0,w5,4.0,339.0
11686,52022,364.0,w5,4.0,339.0
11687,52023,454.0,w5,4.5,339.0
11688,52024,457.0,w5,4.0,339.0
11689,52025,480.0,w5,4.0,339.0
11690,52026,527.0,w5,5.0,339.0
11691,52027,541.0,w5,5.0,339.0
11692,52028,592.0,w5,2.5,339.0
11693,52029,593.0,w5,5.0,339.0
11694,52030,608.0,w5,5.0,339.0
11695,52031,648.0,w5,4.0,339.0
11696,52032,750.0,w5,5.0,339.0
11697,52033,760.0,w5,4.5,339.0
11698,52034,858.0,w5,4.5,339.0
11699,52035,904.0,w5,4.5,339.0
11700,52036,908.0,w5,4.5,339.0
11701,52037,924.0,w5,5.0,339.0
11702,52038,1077.0,w5,4.5,339.0
11703,52039,1097.0,w5,3.5,339.0
11704,52040,1101.0,w5,2.5,339.0
11705,52041,1178.0,w5,4.5,339.0
11706,52042,1193.0,w5,5.0,339.0
11707,52043,1198.0,w5,5.0,339.0
11708,52044,1203.0,w5,4.0,339.0
11709,52045,1206.0,w5,5.0,339.0
11710,52046,1213.0,w5,4.5,339.0
11711,52047,1214.0,w5,4.0,339.0
11712,52048,1219.0,w5,4.0,339.0
11713,52049,1221.0,w5,4.5,339.0
11714,52050,1227.0,w5,5.0,339.0
11715,52051,1230.0,w5,4.0,339.0
11716,52052,1231.0,w5,5.0,339.0
11717,52053,1233.0,w5,4.5,339.0
11718,52054,1242.0,w5,3.5,339.0
11719,52055,1247.0,w5,3.0,339.0
11720,52056,1252.0,w5,4.5,339.0
11721,52057,1258.0,w5,5.0,339.0
11722,52058,1259.0,w5,5.0,339.0
11723,52059,1265.0,w5,5.0,339.0
11724,52060,1270.0,w5,4.0,339.0
11725,52061,1272.0,w5,4.5,339.0
11726,52062,1291.0,w5,4.0,339.0
11727,52063,1466.0,w5,4.0,339.0
11728,52064,1527.0,w5,2.5,339.0
11729,52065,1580.0,w5,2.0,339.0
11730,52066,1584.0,w5,5.0,339.0
11731,52067,1594.0,w5,4.5,339.0
11732,52068,1617.0,w5,5.0,339.0
11733,52069,1625.0,w5,4.0,339.0
11734,52070,1653.0,w5,5.0,339.0
11735,52071,1674.0,w5,4.0,339.0
11736,52072,1682.0,w5,4.5,339.0
11737,52073,1721.0,w5,4.0,339.0
11738,52074,1732.0,w5,5.0,339.0
11739,52075,1748.0,w5,4.5,339.0
11740,52076,1784.0,w5,4.0,339.0
11741,52077,1953.0,w5,4.5,339.0
11742,52078,1994.0,w5,2.0,339.0
11743,52079,1997.0,w5,4.0,339.0
11744,52080,2019.0,w5,4.0,339.0
11745,52081,2028.0,w5,5.0,339.0
11746,52082,2160.0,w5,5.0,339.0
11747,52083,2288.0,w5,4.0,339.0
11748,52084,2318.0,w5,5.0,339.0
11749,52085,2324.0,w5,5.0,339.0
11750,52086,2355.0,w5,3.5,339.0
11751,52087,2502.0,w5,4.5,339.0
11752,52088,2706.0,w5,5.0,339.0
11753,52089,2712.0,w5,5.0,339.0
11754,52090,2716.0,w5,2.5,339.0
11755,52091,2762.0,w5,4.5,339.0
11756,52092,2791.0,w5,3.5,339.0
11757,52093,2858.0,w5,5.0,339.0
11758,52094,2959.0,w5,4.0,339.0
11759,52095,2973.0,w5,3.5,339.0
11760,52096,3006.0,w5,4.5,339.0
11761,52097,3147.0,w5,5.0,339.0
11762,52098,3157.0,w5,3.0,339.0
11763,52099,3160.0,w5,4.5,339.0
11764,52100,3176.0,w5,5.0,339.0
11765,52101,3409.0,w5,4.0,339.0
11766,52102,3462.0,w5,4.0,339.0
11767,52103,3470.0,w5,5.0,339.0
11768,52104,3471.0,w5,4.0,339.0
11769,52105,3535.0,w5,5.0,339.0
11770,52106,3578.0,w5,5.0,339.0
11771,52107,3741.0,w5,5.0,339.0
11772,52108,3751.0,w5,4.5,339.0
11773,52109,3949.0,w5,3.5,339.0
11774,52110,3967.0,w5,3.5,339.0
11775,52111,3996.0,w5,3.0,339.0
11776,52112,4007.0,w5,4.5,339.0
11777,52113,4022.0,w5,5.0,339.0
11778,52114,4056.0,w5,4.5,339.0
11779,52115,4103.0,w5,4.0,339.0
11780,52116,4223.0,w5,4.5,339.0
11781,52117,4226.0,w5,4.5,339.0
11782,52118,4262.0,w5,4.5,339.0
11783,52119,4299.0,w5,4.5,339.0
11784,52120,4306.0,w5,4.0,339.0
11785,52121,4310.0,w5,3.0,339.0
11786,52122,4369.0,w5,3.0,339.0
11787,52123,4370.0,w5,5.0,339.0
11788,52124,4718.0,w5,3.5,339.0
11789,52125,4720.0,w5,5.0,339.0
11790,52126,4848.0,w5,5.0,339.0
11791,52127,4874.0,w5,4.0,339.0
11792,52128,4878.0,w5,4.5,339.0
11793,52129,4886.0,w5,4.0,339.0
11794,52130,4896.0,w5,2.5,339.0
11795,52131,4973.0,w5,5.0,339.0
11796,52132,4975.0,w5,5.0,339.0
11797,52133,4993.0,w5,3.5,339.0
11798,52134,4995.0,w5,5.0,339.0
11799,52135,5010.0,w5,4.5,339.0
11800,52136,5218.0,w5,4.0,339.0
11801,52137,5445.0,w5,5.0,339.0
11802,52138,5464.0,w5,5.0,339.0
11803,52139,5502.0,w5,4.5,339.0
11804,52140,5617.0,w5,4.5,339.0
11805,52141,5618.0,w5,5.0,339.0
11806,52142,5679.0,w5,3.5,339.0
11807,52143,5785.0,w5,4.0,339.0
11808,52144,5810.0,w5,3.0,339.0
11809,52145,5816.0,w5,2.5,339.0
11810,52146,5952.0,w5,4.0,339.0
11811,52147,5989.0,w5,5.0,339.0
11812,52148,5991.0,w5,2.5,339.0
11813,52149,5995.0,w5,5.0,339.0
11814,52150,6016.0,w5,5.0,339.0
11815,52151,6281.0,w5,4.0,339.0
11816,52152,6377.0,w5,4.0,339.0
11817,52153,6502.0,w5,4.0,339.0
11818,52154,6539.0,w5,3.0,339.0
11819,52155,6550.0,w5,4.5,339.0
11820,52156,6711.0,w5,4.0,339.0
11821,52157,6869.0,w5,4.0,339.0
11822,52158,6887.0,w5,5.0,339.0
11823,52159,6947.0,w5,5.0,339.0
11824,52160,7001.0,w5,4.5,339.0
11825,52161,7143.0,w5,4.5,339.0
11826,52162,7153.0,w5,4.0,339.0
11827,52163,7156.0,w5,5.0,339.0
11828,52164,7256.0,w5,3.5,339.0
11829,52165,7347.0,w5,4.0,339.0
11830,52166,7361.0,w5,4.5,339.0
11831,52167,7458.0,w5,3.0,339.0
11832,52168,8340.0,w5,4.5,339.0
11833,52169,8361.0,w5,4.5,339.0
11834,52170,8368.0,w5,2.5,339.0
11835,52171,8376.0,w5,4.5,339.0
11836,52172,8464.0,w5,4.5,339.0
11837,52173,8529.0,w5,4.0,339.0
11838,52174,8644.0,w5,4.5,339.0
11839,52175,8873.0,w5,3.5,339.0
11840,52176,8874.0,w5,3.0,339.0
11841,52177,8950.0,w5,4.0,339.0
11842,52178,8957.0,w5,3.0,339.0
11843,52179,8961.0,w5,4.0,339.0
11844,52180,30749.0,w5,3.5,339.0
11845,52181,30812.0,w5,5.0,339.0
11846,52182,31410.0,w5,5.0,339.0
11847,52183,33162.0,w5,4.5,339.0
11848,52184,33679.0,w5,3.0,339.0
11849,52185,33794.0,w5,3.5,339.0
11850,52186,34048.0,w5,4.0,339.0
11851,52187,34162.0,w5,3.5,339.0
11852,52188,35836.0,w5,4.0,339.0
11853,52189,36529.0,w5,5.0,339.0
11854,52190,37741.0,w5,4.5,339.0
11855,52191,39183.0,w5,4.5,339.0
11856,52192,40815.0,w5,2.5,339.0
11857,52193,41285.0,w5,5.0,339.0
11858,52194,41566.0,w5,3.0,339.0
11859,52195,41569.0,w5,3.5,339.0
11860,52196,41997.0,w5,5.0,339.0
11861,52197,44191.0,w5,4.0,339.0
11862,52198,44397.0,w5,4.5,339.0
11863,52199,44555.0,w5,4.5,339.0
11864,52200,45186.0,w5,4.0,339.0
11865,52201,45210.0,w5,4.5,339.0
11866,52202,45672.0,w5,5.0,339.0
11867,52203,45720.0,w5,3.5,339.0
11868,52204,45722.0,w5,3.0,339.0
11869,52205,47099.0,w5,5.0,339.0
11870,52206,48322.0,w5,5.0,339.0
11871,52207,48385.0,w5,4.5,339.0
11872,52208,48394.0,w5,2.5,339.0
11873,52209,48516.0,w5,4.5,339.0
11874,52210,48774.0,w5,3.0,339.0
11875,52211,48780.0,w5,5.0,339.0
11876,52212,49530.0,w5,4.0,339.0
11877,52213,50068.0,w5,4.5,339.0
11878,52214,51255.0,w5,2.5,339.0
11879,52215,51540.0,w5,5.0,339.0
11880,52216,52319.0,w5,4.0,339.0
11881,52217,52722.0,w5,3.5,339.0
11882,52218,53000.0,w5,4.5,339.0
11883,52219,53125.0,w5,3.5,339.0
11884,52220,53953.0,w5,5.0,339.0
11885,52221,54001.0,w5,2.5,339.0
11886,52222,54503.0,w5,4.5,339.0
11887,52223,54997.0,w5,5.0,339.0
11888,52224,55247.0,w5,3.5,339.0
11889,52225,55276.0,w5,4.5,339.0
11890,52226,55280.0,w5,4.0,339.0
11891,52227,55721.0,w5,4.0,339.0
11892,52228,55765.0,w5,5.0,339.0
11893,52229,55820.0,w5,5.0,339.0
11894,52230,56145.0,w5,4.0,339.0
11895,52231,56174.0,w5,4.5,339.0
11896,52232,56367.0,w5,3.5,339.0
11897,52233,56587.0,w5,3.5,339.0
11898,52234,56782.0,w5,5.0,339.0
11899,52235,56869.0,w5,4.0,339.0
11900,52236,57368.0,w5,2.5,339.0
11901,52237,58376.0,w5,3.0,339.0
11902,52238,58559.0,w5,3.0,339.0
11903,52239,58842.0,w5,4.5,339.0
11904,52240,59126.0,w5,3.5,339.0
11905,52241,59315.0,w5,3.5,339.0
11906,52242,60069.0,w5,4.5,339.0
11907,52243,60397.0,w5,3.0,339.0
11908,52244,61024.0,w5,2.5,339.0
11909,52245,61323.0,w5,3.5,339.0
11910,52246,62511.0,w5,4.0,339.0
11911,52247,63072.0,w5,4.0,339.0
11912,52248,63082.0,w5,5.0,339.0
11913,52249,63113.0,w5,4.0,339.0
11914,52250,64034.0,w5,4.5,339.0
11915,52251,64614.0,w5,4.0,339.0
11916,52252,64716.0,w5,4.5,339.0
11917,52253,64957.0,w5,4.5,339.0
11918,52254,64969.0,w5,3.5,339.0
11919,52255,65216.0,w5,4.5,339.0
11920,52256,68157.0,w5,3.5,339.0
11921,52257,68237.0,w5,5.0,339.0
11922,52258,68358.0,w5,4.0,339.0
11923,52259,68954.0,w5,3.0,339.0
11924,52260,69122.0,w5,3.5,339.0
11925,52261,69406.0,w5,4.0,339.0
11926,52262,69481.0,w5,4.5,339.0
11927,52263,69784.0,w5,4.5,339.0
11928,52264,69844.0,w5,2.5,339.0
11929,52265,70286.0,w5,3.0,339.0
11930,52266,71464.0,w5,4.5,339.0
11931,52267,72011.0,w5,4.5,339.0
11932,52268,72641.0,w5,4.5,339.0
11933,52269,72733.0,w5,3.0,339.0
11934,52270,72998.0,w5,3.0,339.0
11935,52271,74458.0,w5,5.0,339.0
11936,52272,74685.0,w5,5.0,339.0
11937,52273,75985.0,w5,4.5,339.0
11938,52274,76093.0,w5,2.0,339.0
11939,52275,77177.0,w5,4.0,339.0
11940,52276,78499.0,w5,4.0,339.0
11941,52277,79091.0,w5,4.5,339.0
11942,52278,79132.0,w5,5.0,339.0
11943,52279,80139.0,w5,4.5,339.0
11944,52280,80463.0,w5,3.0,339.0
11945,52281,81156.0,w5,4.5,339.0
11946,52282,81158.0,w5,3.5,339.0
11947,52283,81562.0,w5,4.0,339.0
11948,52284,81788.0,w5,4.5,339.0
11949,52285,81834.0,w5,2.5,339.0
11950,52286,81845.0,w5,4.0,339.0
11951,52287,81932.0,w5,3.5,339.0
11952,52288,82378.0,w5,5.0,339.0
11953,52289,82459.0,w5,4.5,339.0
11954,52290,83613.0,w5,3.0,339.0
11955,52291,84152.0,w5,4.0,339.0
11956,52292,84954.0,w5,4.5,339.0
11957,52293,85342.0,w5,4.0,339.0
11958,52294,85774.0,w5,4.0,339.0
11959,52295,86332.0,w5,2.5,339.0
11960,52296,86504.0,w5,5.0,339.0
11961,52297,86882.0,w5,4.0,339.0
11962,52298,87306.0,w5,3.0,339.0
11963,52299,88125.0,w5,2.5,339.0
11964,52300,88129.0,w5,3.5,339.0
11965,52301,88163.0,w5,4.0,339.0
11966,52302,89492.0,w5,4.5,339.0
11967,52303,89745.0,w5,3.0,339.0
11968,52304,89864.0,w5,4.0,339.0
11969,52305,89904.0,w5,4.5,339.0
11970,52306,90345.0,w5,4.5,339.0
11971,52307,90405.0,w5,4.5,339.0
11972,52308,90439.0,w5,3.0,339.0
11973,52309,90531.0,w5,3.5,339.0
11974,52310,90647.0,w5,3.5,339.0
11975,52311,91529.0,w5,3.0,339.0
11976,52312,91630.0,w5,4.0,339.0
11977,52313,91658.0,w5,5.0,339.0
11978,52314,91978.0,w5,4.0,339.0
11979,52315,92243.0,w5,4.5,339.0
11980,52316,92259.0,w5,4.5,339.0
11981,52317,93840.0,w5,3.5,339.0
11982,52318,96079.0,w5,3.5,339.0
11983,52319,96829.0,w5,4.0,339.0
11984,52320,97304.0,w5,4.0,339.0
11985,52321,97752.0,w5,4.0,339.0
11986,52322,97921.0,w5,3.5,339.0
11987,52323,97923.0,w5,3.5,339.0
11988,52324,97938.0,w5,4.0,339.0
11989,52325,99114.0,w5,3.0,339.0
11990,52326,102407.0,w5,4.5,339.0
11991,52327,103042.0,w5,2.5,339.0
11992,52328,103249.0,w5,2.5,339.0
11993,52329,103253.0,w5,3.5,339.0
11994,52330,103688.0,w5,4.5,339.0
11995,52331,104841.0,w5,3.5,339.0
11996,52332,104879.0,w5,4.5,339.0
11997,52333,105504.0,w5,4.5,339.0
11998,52334,105844.0,w5,4.0,339.0
11999,52335,105954.0,w5,4.5,339.0
12000,52336,106072.0,w5,2.5,339.0
12001,52337,106100.0,w5,5.0,339.0
12002,52338,106487.0,w5,3.0,339.0
12003,52339,106782.0,w5,5.0,339.0
12004,52340,107406.0,w5,2.5,339.0
12005,52341,108928.0,w5,3.0,339.0
12006,52342,109374.0,w5,4.0,339.0
12007,52343,109487.0,w5,5.0,339.0
12008,52344,109687.0,w5,5.0,339.0
12009,52345,111759.0,w5,3.5,339.0
12010,52346,111781.0,w5,4.0,339.0
12011,52347,112290.0,w5,4.5,339.0
12012,52348,112556.0,w5,3.5,339.0
12013,52349,114180.0,w5,3.5,339.0
12014,52350,114662.0,w5,4.0,339.0
12015,52351,115210.0,w5,4.0,339.0
12016,52352,115569.0,w5,4.0,339.0
12017,52353,115969.0,w5,4.0,339.0
12018,52354,116797.0,w5,4.0,339.0
12019,52355,122904.0,w5,2.0,339.0
12020,52356,126430.0,w5,4.5,339.0
12021,52357,127108.0,w5,4.0,339.0
12022,52358,128360.0,w5,4.5,339.0
12023,52359,134130.0,w5,4.5,339.0
12024,52360,134853.0,w5,5.0,339.0
12025,52361,136562.0,w5,3.0,339.0
12026,52362,139385.0,w5,4.0,339.0
12027,52363,141749.0,w5,4.0,339.0
12028,52364,141890.0,w5,3.0,339.0
12029,52365,142448.0,w5,4.0,339.0
12030,52366,143385.0,w5,4.0,339.0
12031,52367,148626.0,w5,4.5,339.0
12032,52368,156783.0,w5,2.5,339.0
12033,52369,157699.0,w5,3.5,339.0
12034,52370,164179.0,w5,3.5,339.0
12035,52371,164909.0,w5,5.0,339.0
12036,52372,165549.0,w5,4.0,339.0
12037,52373,166643.0,w5,4.0,339.0
12038,52374,166946.0,w5,4.5,339.0
12039,52375,170705.0,w5,5.0,339.0
12040,52376,174053.0,w5,4.0,339.0
12041,52377,174055.0,w5,5.0,339.0
12042,52378,176371.0,w5,4.5,339.0
12043,52379,176751.0,w5,5.0,339.0
12044,52380,10.0,w5,4.0,340.0
12045,52381,110.0,w5,5.0,340.0
12046,52382,150.0,w5,5.0,340.0
12047,52383,153.0,w5,4.0,340.0
12048,52384,161.0,w5,4.0,340.0
12049,52385,165.0,w5,4.0,340.0
12050,52386,185.0,w5,3.0,340.0
12051,52387,208.0,w5,3.0,340.0
12052,52388,253.0,w5,4.0,340.0
12053,52389,288.0,w5,4.0,340.0
12054,52390,292.0,w5,4.0,340.0
12055,52391,296.0,w5,4.0,340.0
12056,52392,316.0,w5,4.0,340.0
12057,52393,318.0,w5,5.0,340.0
12058,52394,329.0,w5,5.0,340.0
12059,52395,344.0,w5,4.0,340.0
12060,52396,349.0,w5,4.0,340.0
12061,52397,356.0,w5,3.0,340.0
12062,52398,454.0,w5,3.0,340.0
12063,52399,457.0,w5,5.0,340.0
12064,52400,480.0,w5,5.0,340.0
12065,52401,589.0,w5,4.0,340.0
12066,52402,590.0,w5,5.0,340.0
12067,52403,592.0,w5,5.0,340.0
12068,52404,595.0,w5,4.0,340.0
12069,52405,648.0,w5,4.0,340.0
12070,52406,780.0,w5,5.0,340.0
12071,52407,1356.0,w5,5.0,340.0
12072,52408,1.0,w5,5.0,341.0
12073,52409,356.0,w5,3.5,341.0
12074,52410,380.0,w5,4.5,341.0
12075,52411,435.0,w5,3.0,341.0
12076,52412,480.0,w5,2.0,341.0
12077,52413,788.0,w5,3.5,341.0
12078,52414,1036.0,w5,4.0,341.0
12079,52415,1270.0,w5,3.5,341.0
12080,52416,1370.0,w5,4.0,341.0
12081,52417,2335.0,w5,3.5,341.0
12082,52418,2502.0,w5,4.5,341.0
12083,52419,2694.0,w5,4.0,341.0
12084,52420,2720.0,w5,3.0,341.0
12085,52421,3624.0,w5,3.5,341.0
12086,52422,3751.0,w5,3.5,341.0
12087,52423,3988.0,w5,3.0,341.0
12088,52424,4025.0,w5,4.5,341.0
12089,52425,4447.0,w5,4.0,341.0
12090,52426,4816.0,w5,4.0,341.0
12091,52427,5218.0,w5,3.5,341.0
12092,52428,5459.0,w5,3.0,341.0
12093,52429,5816.0,w5,4.0,341.0
12094,52430,6218.0,w5,3.0,341.0
12095,52431,6373.0,w5,3.0,341.0
12096,52432,6537.0,w5,4.5,341.0
12097,52433,6863.0,w5,3.0,341.0
12098,52434,7293.0,w5,4.0,341.0
12099,52435,45672.0,w5,4.0,341.0
12100,52436,47099.0,w5,4.0,341.0
12101,52437,56174.0,w5,4.0,341.0
12102,52438,59900.0,w5,5.0,341.0
12103,52439,65088.0,w5,4.0,341.0
12104,52440,69122.0,w5,2.5,341.0
12105,52441,74458.0,w5,5.0,341.0
12106,52442,79134.0,w5,4.5,341.0
12107,52443,87867.0,w5,3.0,341.0
12108,52444,90890.0,w5,3.5,341.0
12109,52445,94405.0,w5,4.0,341.0
12110,52446,94677.0,w5,4.0,341.0
12111,52447,104218.0,w5,3.0,341.0
12112,52448,109374.0,w5,4.0,341.0
12113,52449,111617.0,w5,4.5,341.0
12114,52450,114662.0,w5,4.5,341.0
12115,52451,115149.0,w5,3.5,341.0
12116,52452,115713.0,w5,4.0,341.0
12117,52453,117529.0,w5,4.0,341.0
12118,52454,119145.0,w5,4.0,341.0
12119,52455,130087.0,w5,4.5,341.0
12120,52456,134853.0,w5,4.0,341.0
12121,52457,135137.0,w5,3.0,341.0
12122,52458,135887.0,w5,4.0,341.0
12123,52459,136020.0,w5,4.5,341.0
12124,52460,24.0,w5,3.0,342.0
12125,52461,223.0,w5,5.0,342.0
12126,52462,288.0,w5,3.0,342.0
12127,52463,609.0,w5,2.0,342.0
12128,52464,733.0,w5,4.0,342.0
12129,52465,785.0,w5,3.0,342.0
12130,52466,1013.0,w5,2.0,342.0
12131,52467,1198.0,w5,4.0,342.0
12132,52468,1268.0,w5,3.0,342.0
12133,52469,1270.0,w5,4.0,342.0
12134,52470,1513.0,w5,2.0,342.0
12135,52471,1799.0,w5,3.0,342.0
12136,52472,1911.0,w5,3.0,342.0
12137,52473,1959.0,w5,3.0,342.0
12138,52474,2093.0,w5,2.0,342.0
12139,52475,2188.0,w5,3.0,342.0
12140,52476,2320.0,w5,2.0,342.0
12141,52477,2355.0,w5,4.0,342.0
12142,52478,2369.0,w5,2.0,342.0
